name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;Ulm;Trier;60000;28;0.99999;vnf_1,vnf_3,vnf_8,vnf_4,vnf_7,vnf_2
d_2;Regensburg;Wuerzburg;40000;10;0.99900;vnf_6,vnf_8,vnf_1
d_3;Schwerin;Bielefeld;40000;10;0.99900;vnf_5,vnf_7
d_4;Muenster;Ulm;10000;10;0.99990;vnf_7,vnf_2,vnf_6,vnf_3,vnf_5
d_5;Koblenz;Kempten;40000;10;0.99900;vnf_8,vnf_3,vnf_6,vnf_5
d_6;Fulda;Ulm;60000;1;0.99900;vnf_1,vnf_4,vnf_3,vnf_7,vnf_8,vnf_2
d_7;Braunschweig;Giessen;40000;10;0.99900;vnf_8,vnf_4
d_8;Regensburg;Magdeburg;30000;10;0.99999;vnf_3,vnf_6,vnf_4,vnf_1,vnf_7
d_9;Koeln;Freiburg;30000;10;0.99999;vnf_6,vnf_7,vnf_5,vnf_3,vnf_4
d_10;Flensburg;Regensburg;30000;10;0.99999;vnf_8,vnf_6
d_11;Darmstadt;Hamburg;5000;10;0.99999;vnf_4
d_12;Frankfurt;Augsburg;10000;10;0.99990;vnf_2
d_13;Nuernberg;Hannover;40000;10;0.99900;vnf_3,vnf_8,vnf_2,vnf_7,vnf_4
d_14;Schwerin;Darmstadt;60000;28;0.99999;vnf_6,vnf_1,vnf_7
d_15;Muenchen;Osnabrueck;5000;10;0.99999;vnf_3,vnf_7
d_16;Hamburg;Passau;60000;1;0.99900;vnf_6,vnf_7,vnf_3,vnf_8,vnf_1
d_17;Nuernberg;Muenster;60000;1;0.99900;vnf_3,vnf_8,vnf_5,vnf_1,vnf_7
d_18;Kempten;Bielefeld;30000;10;0.99999;vnf_3,vnf_7,vnf_6
d_19;Kassel;Saarbruecken;60000;1;0.99900;vnf_4,vnf_5
d_20;Augsburg;Dortmund;30000;10;0.99999;vnf_1
