name;source;target;max_latency;bandwidth;availability;vnf_list;
d_1;N19;N23;5000;10;0.99999;vnf_8,vnf_7
d_2;N13;N03;60000;79;0.99999;vnf_1,vnf_8,vnf_5
d_3;N19;N08;30000;10;0.99999;vnf_1,vnf_7,vnf_8,vnf_2
d_4;N25;N05;60000;79;0.99999;vnf_8,vnf_2,vnf_1,vnf_6,vnf_3,vnf_7
d_5;N15;N24;60000;79;0.99999;vnf_6,vnf_4,vnf_2
d_6;N24;N16;60000;79;0.99999;vnf_5
d_7;N04;N02;60000;1;0.99900;vnf_8,vnf_3
d_8;N07;N03;60000;1;0.99900;vnf_5,vnf_3,vnf_6,vnf_4,vnf_8
d_9;N09;N13;5000;10;0.99999;vnf_2
d_10;N07;N16;30000;10;0.99999;vnf_4,vnf_5
d_11;N03;N08;5000;10;0.99999;vnf_1,vnf_7,vnf_6,vnf_5
d_12;N05;N04;40000;10;0.99900;vnf_7,vnf_5,vnf_2
d_13;N21;N15;5000;10;0.99999;vnf_5,vnf_1,vnf_2
d_14;N19;N18;60000;79;0.99999;vnf_8,vnf_3,vnf_5,vnf_7,vnf_1
d_15;N13;N19;10000;10;0.99990;vnf_2,vnf_8,vnf_6
d_16;N17;N21;60000;79;0.99999;vnf_1
d_17;N19;N12;40000;10;0.99900;vnf_8,vnf_5,vnf_2,vnf_3,vnf_4,vnf_6
d_18;N06;N20;60000;79;0.99999;vnf_2,vnf_3,vnf_7,vnf_8
d_19;N05;N17;10000;10;0.99990;vnf_1,vnf_7
d_20;N25;N10;30000;10;0.99999;vnf_4,vnf_2
d_21;N05;N15;60000;1;0.99900;vnf_3,vnf_1,vnf_6,vnf_5,vnf_2
d_22;N13;N05;40000;10;0.99900;vnf_5,vnf_2,vnf_4,vnf_3,vnf_1,vnf_6
d_23;N21;N02;60000;1;0.99900;vnf_1,vnf_4,vnf_5
d_24;N18;N03;60000;79;0.99999;vnf_2
d_25;N10;N19;30000;10;0.99999;vnf_4
d_26;N06;N23;10000;10;0.99990;vnf_1,vnf_3,vnf_2,vnf_6
d_27;N09;N24;30000;10;0.99999;vnf_7,vnf_6,vnf_1,vnf_4,vnf_8,vnf_2
d_28;N08;N25;10000;10;0.99990;vnf_1,vnf_8,vnf_5,vnf_6
d_29;N05;N22;60000;79;0.99999;vnf_8,vnf_2
d_30;N23;N17;40000;10;0.99900;vnf_4,vnf_6,vnf_2,vnf_1
